UserID,Age,Gender,TotalCoursesEnrolled,NumCategoriesExplored,AvgCoursesPerCategory,EnrollmentFrequency,PreferredCategory,PreferredLevel,AvgCourseRatingEnrolled,AvgSpendPerLearner,TotalSpend,DiversityScore,LearningDepthIndex,BeginnerShare,AdvancedShare,CertificationShare,ActiveSpanDays
U00330,23,Male,2,1,2.0,0.5263157894736842,Cybersecurity,Beginner,3.45,43.96,87.92,1,0.0,1.0,0.0,0.5,84
U00331,20,Female,5,2,2.5,1.293103448275862,Personal Development,Advanced,3.8600000000000003,52.706,263.53000000000003,2,0.8,0.2,0.6,0.0,86
U00332,23,Male,6,2,3.0,1.6822429906542056,Business,Beginner,3.733333333333333,54.95333333333334,329.72,2,0.5,0.5,0.3333333333333333,0.3333333333333333,77
U00333,30,Male,4,3,1.3333333333333333,1.081081081081081,Data Science,Advanced,3.65,89.145,356.58,3,1.0,0.0,0.75,0.25,81
U00334,24,Female,6,2,3.0,0.7758620689655172,Marketing,Advanced,3.6999999999999997,69.74833333333335,418.49000000000007,2,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,202
U00335,17,Female,5,1,5.0,0.7978723404255319,Personal Development,Intermediate,3.88,62.172000000000004,310.86,1,0.8,0.2,0.2,0.2,158
U00336,19,Female,4,2,2.0,1.348314606741573,Business,Advanced,4.125,98.12249999999999,392.48999999999995,2,0.75,0.25,0.5,0.5,59
U00337,47,Male,2,1,2.0,0.625,Data Science,Advanced,3.1,49.325,98.65,1,0.5,0.5,0.5,0.0,66
U00338,19,Female,7,5,1.4,1.1797752808988764,Personal Development,Beginner,3.7142857142857144,37.97714285714286,265.84000000000003,5,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,148
U00339,16,Female,7,2,3.5,0.853658536585366,Web Development,Advanced,3.685714285714286,69.93571428571428,489.55,2,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.2857142857142857,216
U00340,25,Female,5,2,2.5,1.006711409395973,Cybersecurity,Advanced,3.6,66.272,331.36,2,0.8,0.2,0.4,0.2,119
U00341,27,Female,7,3,2.3333333333333335,0.7636363636363637,Web Development,Beginner,3.6142857142857143,40.04714285714285,280.33,3,0.0,1.0,0.0,0.14285714285714285,245
U00342,34,Male,7,2,3.5,0.7167235494880545,Marketing,Beginner,3.6000000000000005,64.59428571428572,452.16,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,263
U00343,30,Female,4,3,1.3333333333333333,1.411764705882353,Design,Intermediate,3.825,87.28999999999999,349.15999999999997,3,1.0,0.0,0.5,0.5,55
U00344,33,Male,5,2,2.5,1.4150943396226416,Data Science,Advanced,3.6399999999999997,94.94800000000001,474.74000000000007,2,0.8,0.2,0.8,0.6,76
U00345,17,Male,5,4,1.25,0.8928571428571429,Web Development,Beginner,3.44,42.434000000000005,212.17000000000002,4,0.4,0.6,0.0,0.0,138
U00346,38,Male,3,2,1.5,2.4324324324324325,Data Science,Intermediate,3.6,57.56333333333333,172.69,2,1.0,0.0,0.3333333333333333,0.0,7
U00347,24,Female,3,1,3.0,0.38135593220338987,Data Science,Intermediate,3.6,31.563333333333333,94.69,1,0.6666666666666666,0.3333333333333333,0.0,0.0,206
U00348,28,Female,5,2,2.5,1.0204081632653061,Business,Beginner,3.6800000000000006,30.35,151.75,2,0.4,0.6,0.0,0.0,117
U00349,17,Male,8,2,4.0,1.509433962264151,Cloud Computing,Beginner,3.5500000000000003,48.48375,387.87,2,0.5,0.5,0.25,0.125,129
U00350,18,Male,5,2,2.5,1.1111111111111112,Personal Development,Intermediate,3.84,49.788,248.94,2,1.0,0.0,0.4,0.0,105
U00351,29,Male,2,1,2.0,0.7142857142857143,Marketing,Beginner,3.5,36.675,73.35,1,0.5,0.5,0.0,0.0,54
U00352,33,Male,7,2,3.5,0.7420494699646643,Data Science,Intermediate,3.557142857142857,63.13857142857143,441.97,2,1.0,0.0,0.42857142857142855,0.14285714285714285,253
U00353,22,Male,2,1,2.0,0.5714285714285714,Marketing,Advanced,3.7,58.55,117.1,1,0.5,0.5,0.5,0.5,75
U00354,25,Male,1,1,1.0,1.0,Marketing,Beginner,3.8,43.38,43.38,1,0.0,1.0,0.0,0.0,0
U00355,24,Male,1,1,1.0,1.0,Design,Beginner,4.2,67.77,67.77,1,0.0,1.0,0.0,1.0,0
U00356,37,Female,5,1,5.0,0.7936507936507937,Cloud Computing,Beginner,3.5200000000000005,50.762,253.81,1,0.4,0.6,0.0,0.0,159
U00357,47,Female,6,2,3.0,1.9565217391304346,Cloud Computing,Intermediate,3.5500000000000003,59.5,357.0,2,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,62
U00358,19,Female,7,4,1.75,0.9502262443438915,Cloud Computing,Intermediate,3.7571428571428567,61.95714285714285,433.69999999999993,4,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,191
U00359,20,Male,1,1,1.0,1.0,Data Science,Intermediate,3.4,26.57,26.57,1,1.0,0.0,0.0,0.0,0
U00360,19,Male,8,2,4.0,0.8450704225352113,Data Science,Advanced,3.65,54.71125,437.69,2,0.625,0.375,0.5,0.125,254
U00361,51,Male,8,2,4.0,1.0859728506787332,Cybersecurity,Intermediate,3.7,54.87375,438.99,2,0.75,0.25,0.25,0.125,191
U00362,25,Female,1,1,1.0,1.0,Design,Beginner,3.5,25.68,25.68,1,0.0,1.0,0.0,0.0,0
U00363,42,Female,6,2,3.0,0.9677419354838709,Data Science,Intermediate,3.766666666666667,64.13833333333334,384.83000000000004,2,1.0,0.0,0.3333333333333333,0.3333333333333333,156
U00364,18,Female,3,2,1.5,1.0112359550561798,Web Development,Intermediate,3.533333333333333,43.083333333333336,129.25,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,59
U00365,40,Male,5,2,2.5,1.3888888888888888,Cloud Computing,Beginner,3.54,45.94799999999999,229.73999999999998,2,0.6,0.4,0.2,0.0,78
U00366,16,Female,8,2,4.0,0.9876543209876544,Web Development,Advanced,3.65,60.959999999999994,487.67999999999995,2,0.625,0.375,0.5,0.125,213
U00367,38,Female,4,2,2.0,0.7894736842105263,Cybersecurity,Beginner,3.6500000000000004,53.345,213.38,2,0.25,0.75,0.25,0.25,122
U00368,31,Male,4,2,2.0,0.9448818897637795,Web Development,Advanced,3.7249999999999996,53.555,214.22,2,0.5,0.5,0.5,0.25,97
U00369,28,Male,8,4,2.0,0.8247422680412372,Personal Development,Beginner,3.725,79.82875000000001,638.6300000000001,4,0.375,0.625,0.0,0.625,261
U00370,16,Male,2,1,2.0,0.7692307692307692,Cloud Computing,Beginner,3.9,55.165,110.33,1,0.0,1.0,0.0,0.5,48
U00371,27,Female,3,2,1.5,0.5325443786982248,Cybersecurity,Beginner,3.733333333333334,46.24333333333333,138.73,2,0.3333333333333333,0.6666666666666666,0.0,0.0,139
U00372,28,Male,7,4,1.75,1.4,Personal Development,Beginner,3.642857142857143,60.54142857142857,423.78999999999996,4,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,120
U00373,25,Female,1,1,1.0,1.0,Web Development,Beginner,3.2,16.64,16.64,1,0.0,1.0,0.0,0.0,0
U00374,32,Male,7,2,3.5,1.2280701754385965,Cybersecurity,Intermediate,3.7857142857142856,69.08571428571429,483.6,2,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,141
U00375,36,Other,3,2,1.5,0.75,Design,Beginner,3.566666666666667,27.040000000000003,81.12,2,0.0,1.0,0.0,0.0,90
U00376,31,Male,4,2,2.0,0.9090909090909091,Business,Advanced,3.6,48.61749999999999,194.46999999999997,2,0.75,0.25,0.5,0.0,102
U00377,25,Other,6,2,3.0,1.0112359550561798,Marketing,Intermediate,3.5833333333333335,58.51666666666667,351.1,2,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,148
U00378,32,Female,6,2,3.0,0.9782608695652173,Marketing,Advanced,3.7999999999999994,87.09999999999998,522.5999999999999,2,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,154
U00379,35,Male,6,2,3.0,1.0714285714285714,Data Science,Advanced,3.6833333333333336,91.59333333333335,549.5600000000001,2,1.0,0.0,0.6666666666666666,0.3333333333333333,138
U00380,21,Male,6,2,3.0,1.5652173913043477,Cloud Computing,Intermediate,3.6999999999999997,59.89833333333333,359.39,2,1.0,0.0,0.3333333333333333,0.16666666666666666,85
U00381,41,Other,5,2,2.5,0.9090909090909091,Design,Intermediate,3.8,56.89399999999999,284.46999999999997,2,0.8,0.2,0.2,0.2,135
U00382,34,Male,3,2,1.5,2.1951219512195124,Cloud Computing,Intermediate,3.9333333333333336,105.83666666666666,317.51,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,11
U00383,32,Female,6,2,3.0,0.7346938775510203,Business,Intermediate,3.8000000000000003,57.89000000000001,347.34000000000003,2,1.0,0.0,0.3333333333333333,0.16666666666666666,215
U00384,30,Male,6,2,3.0,1.4285714285714286,Cybersecurity,Beginner,3.7000000000000006,49.13999999999999,294.84,2,0.5,0.5,0.16666666666666666,0.16666666666666666,96
U00385,21,Male,1,1,1.0,1.0,Marketing,Intermediate,4.0,63.05,63.05,1,1.0,0.0,0.0,0.0,0
U00386,36,Female,13,6,2.1666666666666665,4.534883720930233,Personal Development,Beginner,3.9846153846153842,68.68923076923078,892.96,6,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.46153846153846156,56
U00387,16,Female,5,1,5.0,3.846153846153846,Data Science,Beginner,3.7,67.088,335.44,1,0.6,0.4,0.4,0.4,9
U00388,25,Male,6,2,3.0,0.8999999999999999,Cloud Computing,Intermediate,3.6500000000000004,61.155,366.93,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,170
U00389,30,Male,11,5,2.2,1.0344827586206897,Design,Beginner,3.6454545454545464,53.34272727272726,586.7699999999999,5,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.18181818181818182,289
U00390,32,Female,11,5,2.2,0.8823529411764706,Cloud Computing,Beginner,3.6,67.21,739.31,5,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.2727272727272727,344
U00391,37,Male,8,4,2.0,0.7384615384615384,Business,Beginner,3.4749999999999996,46.99250000000001,375.94000000000005,4,0.25,0.75,0.125,0.125,295
U00392,34,Male,6,2,3.0,1.1180124223602486,Data Science,Beginner,3.85,57.75833333333333,346.55,2,0.5,0.5,0.16666666666666666,0.3333333333333333,131
U00393,37,Female,7,6,1.1666666666666667,1.135135135135135,Design,Beginner,3.8285714285714287,59.96,419.72,6,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,155
U00394,27,Female,6,3,2.0,0.9326424870466321,Design,Beginner,3.5,50.419999999999995,302.52,3,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,163
U00395,30,Male,7,2,3.5,0.8366533864541832,Web Development,Beginner,3.6142857142857143,55.62142857142858,389.3500000000001,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,221
U00396,24,Female,3,1,3.0,1.5517241379310345,Personal Development,Beginner,3.7999999999999994,23.92,71.76,1,0.3333333333333333,0.6666666666666666,0.0,0.0,28
U00397,16,Male,5,2,2.5,1.3392857142857142,Business,Advanced,3.9200000000000004,110.81000000000002,554.0500000000001,2,1.0,0.0,0.8,0.6,82
U00398,40,Male,6,2,3.0,1.139240506329114,Cybersecurity,Advanced,3.8833333333333333,56.498333333333335,338.99,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,128
U00399,40,Female,11,4,2.75,1.5277777777777777,Web Development,Beginner,3.7454545454545456,57.38454545454545,631.23,4,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.18181818181818182,186
U00400,16,Female,12,5,2.4,3.076923076923077,Cybersecurity,Beginner,3.75,45.6475,547.77,5,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.16666666666666666,87
U00401,30,Female,7,2,3.5,3.6206896551724137,Cloud Computing,Beginner,3.7857142857142856,65.69714285714285,459.88,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,28
U00402,37,Male,1,1,1.0,1.0,Cloud Computing,Beginner,4.3,88.93,88.93,1,0.0,1.0,0.0,1.0,0
U00403,16,Male,3,2,1.5,3.0,Cybersecurity,Beginner,3.466666666666667,31.293333333333333,93.88,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0
U00404,16,Male,6,2,3.0,0.7929515418502203,Cloud Computing,Advanced,3.7833333333333328,60.556666666666665,363.34,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,197
U00405,20,Female,10,6,1.6666666666666667,0.7009345794392523,Web Development,Beginner,3.97,45.305,453.05,6,0.2,0.8,0.0,0.2,398
U00406,33,Male,11,5,2.2,1.13013698630137,Data Science,Intermediate,3.5090909090909093,56.16090909090909,617.77,5,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.18181818181818182,262
U00407,19,Male,3,2,1.5,0.8333333333333333,Cloud Computing,Advanced,3.9333333333333336,92.10333333333334,276.31,2,1.0,0.0,0.6666666666666666,0.3333333333333333,78
U00408,25,Female,2,1,2.0,0.9230769230769229,Cybersecurity,Beginner,3.45,47.730000000000004,95.46000000000001,1,0.0,1.0,0.0,0.5,35
U00409,33,Male,6,2,3.0,1.875,Web Development,Advanced,3.5666666666666664,78.84499999999998,473.06999999999994,2,1.0,0.0,0.6666666666666666,0.3333333333333333,66
U00410,38,Female,3,1,3.0,0.6666666666666666,Design,Beginner,3.466666666666667,22.86,68.58,1,0.3333333333333333,0.6666666666666666,0.0,0.0,105
U00411,37,Male,5,2,2.5,0.8823529411764706,Data Science,Intermediate,3.6399999999999997,69.326,346.63,2,0.8,0.2,0.4,0.4,140
U00412,20,Female,1,1,1.0,1.0,Cloud Computing,Beginner,3.9,44.76,44.76,1,0.0,1.0,0.0,0.0,0
U00413,38,Male,3,1,3.0,3.0,Design,Beginner,3.866666666666667,59.879999999999995,179.64,1,0.0,1.0,0.0,0.6666666666666666,0
U00414,24,Female,5,2,2.5,0.6726457399103138,Marketing,Advanced,3.6,75.80199999999999,379.01,2,0.8,0.2,0.4,0.4,193
U00415,34,Male,6,2,3.0,1.0650887573964496,Personal Development,Beginner,3.9499999999999997,49.09166666666667,294.55,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,139
U00416,22,Female,7,2,3.5,2.1875,Data Science,Intermediate,3.6999999999999997,45.018571428571434,315.13000000000005,2,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,66
U00417,41,Male,5,4,1.25,1.2711864406779663,Data Science,Intermediate,3.8,81.726,408.63,4,0.6,0.4,0.0,0.6,88
U00418,23,Female,4,2,2.0,1.1320754716981132,Cybersecurity,Advanced,3.8,82.755,331.02,2,1.0,0.0,0.75,0.0,76
U00419,29,Female,3,3,1.0,1.168831168831169,Business,Advanced,3.9333333333333336,87.43,262.29,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,47
U00420,25,Male,4,2,2.0,1.6216216216216215,Business,Advanced,3.8249999999999997,80.32000000000001,321.28000000000003,2,1.0,0.0,0.75,0.25,44
U00421,21,Male,2,2,1.0,0.3468208092485549,Design,Beginner,3.6500000000000004,32.33,64.66,2,0.0,1.0,0.0,0.0,143
U00422,29,Male,7,2,3.5,1.0047846889952152,Cybersecurity,Intermediate,3.9857142857142853,70.41571428571429,492.90999999999997,2,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,179
U00423,23,Female,7,2,3.5,0.5753424657534247,Data Science,Intermediate,3.9142857142857146,108.18714285714285,757.31,2,1.0,0.0,0.42857142857142855,0.8571428571428571,335
U00424,36,Female,2,1,2.0,0.4347826086956522,Data Science,Beginner,3.7,20.02,40.04,1,0.0,1.0,0.0,0.0,108
U00425,24,Female,2,2,1.0,0.5,Personal Development,Beginner,3.25,16.89,33.78,2,0.0,1.0,0.0,0.0,90
U00426,26,Male,6,2,3.0,1.2,Data Science,Intermediate,3.783333333333333,59.498333333333335,356.99,2,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,120
U00427,32,Male,2,1,2.0,0.8695652173913044,Design,Beginner,3.7,48.515,97.03,1,0.0,1.0,0.0,0.5,39
U00428,25,Male,5,2,2.5,1.3761467889908257,Cloud Computing,Advanced,3.5,62.71600000000001,313.58000000000004,2,0.6,0.4,0.4,0.0,79
U00429,26,Male,5,2,2.5,0.949367088607595,Business,Beginner,3.56,34.888,174.44,2,0.2,0.8,0.0,0.2,128
U00430,18,Female,5,2,2.5,0.9803921568627452,Data Science,Intermediate,3.9199999999999995,35.15,175.75,2,0.6,0.4,0.2,0.0,123
U00431,30,Male,9,4,2.25,1.3235294117647058,Cybersecurity,Beginner,3.633333333333333,75.07666666666667,675.69,4,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.3333333333333333,174
U00432,30,Female,4,2,2.0,0.7843137254901962,Web Development,Advanced,3.6,73.1425,292.57,2,0.75,0.25,0.5,0.5,123
U00433,26,Female,7,2,3.5,1.1111111111111112,Cybersecurity,Intermediate,3.7,70.77,495.39,2,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,159
U00434,30,Male,6,3,2.0,0.8144796380090498,Marketing,Beginner,3.7000000000000006,55.478333333333325,332.86999999999995,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,191
U00435,18,Female,5,1,5.0,0.6550218340611353,Data Science,Advanced,3.62,54.767999999999994,273.84,1,0.8,0.2,0.4,0.2,199
U00436,30,Female,5,1,5.0,0.819672131147541,Data Science,Intermediate,3.5,49.3,246.5,1,0.8,0.2,0.2,0.0,153
U00437,32,Female,3,2,1.5,0.6521739130434783,Web Development,Beginner,3.533333333333333,22.860000000000003,68.58000000000001,2,0.3333333333333333,0.6666666666666666,0.0,0.0,108
U00438,24,Other,8,2,4.0,2.0,Data Science,Beginner,3.7625,69.095,552.76,2,0.625,0.375,0.25,0.375,90
U00439,23,Female,8,5,1.6,4.2105263157894735,Design,Intermediate,3.8125,66.10249999999999,528.8199999999999,5,0.625,0.375,0.25,0.375,27
U00440,17,Other,8,4,2.0,1.0859728506787332,Data Science,Intermediate,3.7625,58.19,465.52,4,0.625,0.375,0.25,0.125,191
U00441,20,Female,12,3,4.0,0.9782608695652173,Cloud Computing,Beginner,3.6,44.928333333333335,539.14,3,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,338
U00442,18,Other,7,1,7.0,1.024390243902439,Cloud Computing,Intermediate,3.557142857142857,48.40857142857143,338.86,1,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,175
U00443,28,Female,4,2,2.0,0.8759124087591241,Cybersecurity,Advanced,3.8499999999999996,79.13499999999999,316.53999999999996,2,1.0,0.0,0.75,0.25,107
U00444,28,Male,7,2,3.5,0.8108108108108109,Cloud Computing,Advanced,3.728571428571428,53.82714285714286,376.79,2,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.0,229
U00445,32,Male,6,2,3.0,0.7346938775510203,Data Science,Advanced,3.65,84.17833333333334,505.07000000000005,2,0.6666666666666666,0.3333333333333333,0.5,0.5,215
U00446,30,Male,6,3,2.0,0.9782608695652173,Cybersecurity,Advanced,3.5833333333333335,74.09833333333334,444.59000000000003,3,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,154
U00447,17,Male,5,3,1.6666666666666667,1.1450381679389312,Cloud Computing,Advanced,3.9200000000000004,70.94,354.7,3,0.8,0.2,0.4,0.2,101
U00448,30,Female,7,3,2.3333333333333335,0.963302752293578,Design,Advanced,3.6428571428571423,72.74428571428571,509.2099999999999,3,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.2857142857142857,188
U00449,25,Male,3,2,1.5,0.7894736842105263,Cloud Computing,Advanced,3.866666666666667,92.21666666666665,276.65,2,1.0,0.0,0.6666666666666666,0.0,84
U00450,29,Male,13,6,2.1666666666666665,1.262135922330097,Business,Beginner,3.5538461538461537,43.2,561.6,6,0.3076923076923077,0.6923076923076923,0.0,0.15384615384615385,279
U00451,36,Female,1,1,1.0,1.0,Cloud Computing,Beginner,3.1,26.47,26.47,1,0.0,1.0,0.0,0.0,0
U00452,36,Male,7,2,3.5,0.9417040358744394,Data Science,Advanced,3.4285714285714293,64.20857142857143,449.46,2,1.0,0.0,0.5714285714285714,0.14285714285714285,193
U00453,22,Male,2,1,2.0,0.7142857142857143,Web Development,Intermediate,3.5999999999999996,57.785,115.57,1,1.0,0.0,0.0,0.5,54
U00454,34,Male,6,2,3.0,0.7692307692307693,Marketing,Advanced,3.8333333333333335,80.97000000000001,485.82000000000005,2,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.3333333333333333,204
U00455,20,Male,4,2,2.0,0.75,Personal Development,Advanced,3.825,84.1675,336.67,2,1.0,0.0,1.0,0.25,130
U00456,38,Male,6,2,3.0,0.7659574468085106,Cloud Computing,Intermediate,3.5500000000000003,39.76166666666666,238.57,2,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,205
U00457,29,Female,1,1,1.0,1.0,Personal Development,Intermediate,4.2,92.2,92.2,1,1.0,0.0,0.0,1.0,0
U00458,16,Female,7,2,3.5,1.5217391304347827,Marketing,Advanced,3.8285714285714287,83.44285714285715,584.1,2,1.0,0.0,0.5714285714285714,0.2857142857142857,108
U00459,17,Male,2,1,2.0,0.5607476635514018,Design,Beginner,4.05,75.465,150.93,1,0.0,1.0,0.0,1.0,77
U00460,32,Female,7,4,1.75,1.0824742268041236,Marketing,Beginner,3.7857142857142856,60.99571428571428,426.96999999999997,4,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,164
U00461,36,Male,11,4,2.75,0.9850746268656717,Marketing,Beginner,3.5181818181818185,49.05636363636363,539.6199999999999,4,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.18181818181818182,305
U00462,27,Male,7,3,2.3333333333333335,1.2962962962962963,Data Science,Advanced,3.8000000000000003,67.91,475.37,3,1.0,0.0,0.5714285714285714,0.0,132
U00463,16,Male,12,4,3.0,1.005586592178771,Web Development,Beginner,3.733333333333333,53.91583333333333,646.99,4,0.5,0.5,0.25,0.16666666666666666,328
U00464,24,Male,12,5,2.4,0.8823529411764706,Data Science,Beginner,3.7000000000000006,58.35166666666667,700.22,5,0.5,0.5,0.08333333333333333,0.3333333333333333,378
U00465,29,Male,6,2,3.0,2.278481012658228,Design,Intermediate,3.6833333333333336,86.36333333333334,518.1800000000001,2,1.0,0.0,0.3333333333333333,0.5,49
U00466,32,Male,6,2,3.0,0.7317073170731708,Business,Intermediate,3.766666666666667,46.955000000000005,281.73,2,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,216
U00467,30,Other,6,4,1.5,1.2587412587412588,Marketing,Beginner,3.6999999999999997,52.07166666666666,312.42999999999995,4,0.5,0.5,0.3333333333333333,0.16666666666666666,113
U00468,28,Female,7,3,2.3333333333333335,1.3207547169811322,Data Science,Advanced,3.585714285714286,72.11285714285714,504.78999999999996,3,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.2857142857142857,129
U00469,32,Female,8,2,4.0,1.6901408450704225,Web Development,Intermediate,3.7875,71.17500000000001,569.4000000000001,2,0.75,0.25,0.125,0.375,112
U00470,30,Male,2,2,1.0,0.5309734513274337,Business,Beginner,3.25,34.144999999999996,68.28999999999999,2,0.0,1.0,0.0,0.0,83
U00471,35,Male,1,1,1.0,1.0,Marketing,Beginner,3.7,17.33,17.33,1,0.0,1.0,0.0,0.0,0
U00472,16,Other,2,2,1.0,0.6976744186046512,Marketing,Advanced,3.5,52.735,105.47,2,1.0,0.0,1.0,0.0,56
U00473,16,Female,2,2,1.0,1.5789473684210527,Cybersecurity,Beginner,3.25,16.505,33.01,2,0.0,1.0,0.0,0.0,8
U00474,26,Female,11,6,1.8333333333333333,1.0576923076923077,Cybersecurity,Beginner,3.6,39.31636363636363,432.47999999999996,6,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.09090909090909091,282
U00475,20,Male,7,2,3.5,1.160220994475138,Cybersecurity,Advanced,3.871428571428571,63.13857142857143,441.97,2,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,151
U00476,32,Male,8,2,4.0,0.9486166007905138,Web Development,Intermediate,3.7875,76.35625,610.85,2,0.75,0.25,0.25,0.5,223
U00477,30,Male,7,2,3.5,0.8974358974358975,Cybersecurity,Beginner,3.685714285714286,53.34285714285714,373.4,2,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,204
U00478,29,Male,7,2,3.5,0.75,Personal Development,Advanced,3.9285714285714293,63.91285714285714,447.39,2,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,250
U00479,35,Male,7,2,3.5,1.2209302325581395,Design,Advanced,3.7714285714285714,91.3457142857143,639.4200000000001,2,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.42857142857142855,142
U00480,22,Male,6,2,3.0,0.9045226130653266,Cloud Computing,Beginner,3.65,67.15833333333333,402.95,2,0.5,0.5,0.16666666666666666,0.16666666666666666,169
U00481,30,Male,6,2,3.0,0.8181818181818182,Cybersecurity,Advanced,3.916666666666666,71.42833333333333,428.57,2,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,190
U00482,32,Female,5,2,2.5,1.0204081632653061,Business,Advanced,4.0,109.95599999999999,549.78,2,0.8,0.2,0.4,1.0,117
U00483,47,Female,6,1,6.0,1.2162162162162162,Data Science,Intermediate,3.649999999999999,45.54,273.24,1,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,118
U00484,22,Male,6,3,2.0,0.9473684210526316,Personal Development,Advanced,3.8833333333333333,74.38,446.28,3,1.0,0.0,0.5,0.3333333333333333,160
U00485,35,Female,4,2,2.0,1.4285714285714286,Business,Beginner,3.575,39.365,157.46,2,0.5,0.5,0.0,0.0,54
U00486,28,Female,7,2,3.5,0.8400000000000001,Business,Beginner,3.857142857142857,52.01428571428572,364.1,2,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,220
U00487,32,Female,7,4,1.75,0.6402439024390244,Design,Beginner,3.657142857142857,57.04428571428572,399.31000000000006,4,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,298
U00488,21,Female,10,5,2.0,1.9480519480519478,Web Development,Beginner,3.69,67.662,676.6200000000001,5,0.5,0.5,0.3,0.3,124
U00489,30,Male,10,5,2.0,0.8522727272727273,Marketing,Beginner,3.5900000000000007,56.413,564.13,5,0.5,0.5,0.1,0.2,322
U00490,22,Female,2,2,1.0,0.36585365853658536,Cybersecurity,Beginner,3.5,49.78,99.56,2,0.0,1.0,0.0,0.5,134
U00491,33,Male,4,3,1.3333333333333333,0.8275862068965516,Marketing,Intermediate,3.875,92.1675,368.67,3,1.0,0.0,0.25,0.5,115
U00492,34,Male,5,2,2.5,0.7614213197969544,Cybersecurity,Intermediate,3.9200000000000004,45.822,229.11,2,0.8,0.2,0.2,0.0,167
U00493,21,Other,8,3,2.6666666666666665,1.4285714285714286,Cloud Computing,Beginner,3.7,60.599999999999994,484.79999999999995,3,0.625,0.375,0.25,0.25,138
U00494,39,Male,5,2,2.5,1.056338028169014,Web Development,Advanced,3.8,55.146,275.73,2,0.8,0.2,0.4,0.2,112
U00495,38,Male,5,2,2.5,0.7389162561576355,Data Science,Advanced,4.04,97.49000000000001,487.45000000000005,2,0.8,0.2,0.4,0.4,173
U00496,23,Male,6,2,3.0,6.0,Cloud Computing,Intermediate,3.5500000000000003,91.07833333333333,546.47,2,1.0,0.0,0.5,0.16666666666666666,0
U00497,20,Male,4,2,2.0,2.3529411764705883,Personal Development,Advanced,4.05,64.54750000000001,258.19000000000005,2,1.0,0.0,0.5,0.25,21
