UserID,Age,Gender,TotalCoursesEnrolled,NumCategoriesExplored,AvgCoursesPerCategory,EnrollmentFrequency,PreferredCategory,PreferredLevel,AvgCourseRatingEnrolled,AvgSpendPerLearner,TotalSpend,DiversityScore,LearningDepthIndex,BeginnerShare,AdvancedShare,CertificationShare,ActiveSpanDays,Cluster
U00375,36,Other,3,2,1.5,0.75,Design,Beginner,3.566666666666667,27.040000000000003,81.12,2,0.0,1.0,0.0,0.0,90,3
U00376,31,Male,4,2,2.0,0.9090909090909092,Business,Advanced,3.6,48.61749999999999,194.47,2,0.75,0.25,0.5,0.0,102,0
U00377,25,Other,6,2,3.0,1.0112359550561798,Marketing,Intermediate,3.583333333333333,58.51666666666667,351.1,2,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.1666666666666666,148,0
U00378,32,Female,6,2,3.0,0.9782608695652172,Marketing,Advanced,3.8,87.09999999999998,522.5999999999999,2,0.8333333333333334,0.1666666666666666,0.5,0.3333333333333333,154,2
U00379,35,Male,6,2,3.0,1.0714285714285714,Data Science,Advanced,3.6833333333333336,91.59333333333336,549.5600000000001,2,1.0,0.0,0.6666666666666666,0.3333333333333333,138,2
U00380,21,Male,6,2,3.0,1.5652173913043477,Cloud Computing,Intermediate,3.7,59.89833333333333,359.39,2,1.0,0.0,0.3333333333333333,0.1666666666666666,85,0
U00381,41,Other,5,2,2.5,0.9090909090909092,Design,Intermediate,3.8,56.89399999999999,284.47,2,0.8,0.2,0.2,0.2,135,0
U00382,34,Male,3,2,1.5,2.1951219512195124,Cloud Computing,Intermediate,3.9333333333333336,105.83666666666666,317.51,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,11,2
U00383,32,Female,6,2,3.0,0.7346938775510203,Business,Intermediate,3.8,57.89000000000001,347.34000000000003,2,1.0,0.0,0.3333333333333333,0.1666666666666666,215,0
U00384,30,Male,6,2,3.0,1.4285714285714286,Cybersecurity,Beginner,3.7000000000000006,49.13999999999999,294.84,2,0.5,0.5,0.1666666666666666,0.1666666666666666,96,0
U00385,21,Male,1,1,1.0,1.0,Marketing,Intermediate,4.0,63.05,63.05,1,1.0,0.0,0.0,0.0,0,2
U00386,36,Female,13,6,2.1666666666666665,4.534883720930233,Personal Development,Beginner,3.984615384615384,68.68923076923078,892.96,6,0.4615384615384615,0.5384615384615384,0.0769230769230769,0.4615384615384615,56,1
U00387,16,Female,5,1,5.0,3.846153846153846,Data Science,Beginner,3.7,67.088,335.44,1,0.6,0.4,0.4,0.4,9,0
U00388,25,Male,6,2,3.0,0.8999999999999999,Cloud Computing,Intermediate,3.65,61.155,366.93,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,170,0
U00389,30,Male,11,5,2.2,1.0344827586206895,Design,Beginner,3.6454545454545455,53.34272727272726,586.7699999999999,5,0.4545454545454545,0.5454545454545454,0.0909090909090909,0.1818181818181818,289,1
U00390,32,Female,11,5,2.2,0.8823529411764706,Cloud Computing,Beginner,3.6,67.21,739.31,5,0.4545454545454545,0.5454545454545454,0.1818181818181818,0.2727272727272727,344,1
U00391,37,Male,8,4,2.0,0.7384615384615384,Business,Beginner,3.475,46.99250000000001,375.94000000000005,4,0.25,0.75,0.125,0.125,295,1
U00392,34,Male,6,2,3.0,1.1180124223602486,Data Science,Beginner,3.85,57.75833333333333,346.55,2,0.5,0.5,0.1666666666666666,0.3333333333333333,131,0
U00393,37,Female,7,6,1.1666666666666667,1.135135135135135,Design,Beginner,3.8285714285714287,59.96,419.72,6,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.1428571428571428,155,1
U00394,27,Female,6,3,2.0,0.932642487046632,Design,Beginner,3.5,50.42,302.52,3,0.1666666666666666,0.8333333333333334,0.0,0.1666666666666666,163,1
U00395,30,Male,7,2,3.5,0.8366533864541832,Web Development,Beginner,3.6142857142857134,55.62142857142858,389.3500000000001,2,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.2857142857142857,221,0
U00396,24,Female,3,1,3.0,1.5517241379310345,Personal Development,Beginner,3.8,23.92,71.76,1,0.3333333333333333,0.6666666666666666,0.0,0.0,28,3
U00397,16,Male,5,2,2.5,1.3392857142857142,Business,Advanced,3.92,110.81000000000002,554.0500000000001,2,1.0,0.0,0.8,0.6,82,2
U00398,40,Male,6,2,3.0,1.139240506329114,Cybersecurity,Advanced,3.883333333333333,56.498333333333335,338.99,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,128,0
U00399,40,Female,11,4,2.75,1.5277777777777777,Web Development,Beginner,3.7454545454545456,57.38454545454545,631.23,4,0.4545454545454545,0.5454545454545454,0.0909090909090909,0.1818181818181818,186,1
U00400,16,Female,12,5,2.4,3.076923076923077,Cybersecurity,Beginner,3.75,45.6475,547.77,5,0.4166666666666667,0.5833333333333334,0.0833333333333333,0.1666666666666666,87,1
U00401,30,Female,7,2,3.5,3.6206896551724137,Cloud Computing,Beginner,3.7857142857142856,65.69714285714285,459.88,2,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.2857142857142857,28,0
U00402,37,Male,1,1,1.0,1.0,Cloud Computing,Beginner,4.3,88.93,88.93,1,0.0,1.0,0.0,1.0,0,4
U00403,16,Male,3,2,1.5,3.0,Cybersecurity,Beginner,3.466666666666667,31.293333333333333,93.88,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0,3
U00404,16,Male,6,2,3.0,0.7929515418502203,Cloud Computing,Advanced,3.7833333333333328,60.556666666666665,363.34,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,197,0
U00405,20,Female,10,6,1.6666666666666667,0.7009345794392523,Web Development,Beginner,3.97,45.305,453.05,6,0.2,0.8,0.0,0.2,398,1
U00406,33,Male,11,5,2.2,1.13013698630137,Data Science,Intermediate,3.5090909090909093,56.16090909090909,617.77,5,0.5454545454545454,0.4545454545454545,0.0909090909090909,0.1818181818181818,262,1
U00407,19,Male,3,2,1.5,0.8333333333333333,Cloud Computing,Advanced,3.9333333333333336,92.10333333333334,276.31,2,1.0,0.0,0.6666666666666666,0.3333333333333333,78,2
U00408,25,Female,2,1,2.0,0.9230769230769228,Cybersecurity,Beginner,3.45,47.73,95.46,1,0.0,1.0,0.0,0.5,35,4
U00409,33,Male,6,2,3.0,1.875,Web Development,Advanced,3.5666666666666664,78.84499999999998,473.07,2,1.0,0.0,0.6666666666666666,0.3333333333333333,66,2
U00410,38,Female,3,1,3.0,0.6666666666666666,Design,Beginner,3.466666666666667,22.86,68.58,1,0.3333333333333333,0.6666666666666666,0.0,0.0,105,3
U00411,37,Male,5,2,2.5,0.8823529411764706,Data Science,Intermediate,3.64,69.326,346.63,2,0.8,0.2,0.4,0.4,140,2
U00412,20,Female,1,1,1.0,1.0,Cloud Computing,Beginner,3.9,44.76,44.76,1,0.0,1.0,0.0,0.0,0,3
U00413,38,Male,3,1,3.0,3.0,Design,Beginner,3.866666666666667,59.88,179.64,1,0.0,1.0,0.0,0.6666666666666666,0,4
U00414,24,Female,5,2,2.5,0.6726457399103138,Marketing,Advanced,3.6,75.80199999999999,379.01,2,0.8,0.2,0.4,0.4,193,2
U00415,34,Male,6,2,3.0,1.0650887573964496,Personal Development,Beginner,3.95,49.09166666666667,294.55,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,139,0
U00416,22,Female,7,2,3.5,2.1875,Data Science,Intermediate,3.7,45.01857142857144,315.13000000000005,2,0.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,66,0
U00417,41,Male,5,4,1.25,1.2711864406779665,Data Science,Intermediate,3.8,81.726,408.63,4,0.6,0.4,0.0,0.6,88,1
U00418,23,Female,4,2,2.0,1.1320754716981132,Cybersecurity,Advanced,3.8,82.755,331.02,2,1.0,0.0,0.75,0.0,76,2
U00419,29,Female,3,3,1.0,1.168831168831169,Business,Advanced,3.9333333333333336,87.43,262.29,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,47,2
U00420,25,Male,4,2,2.0,1.6216216216216215,Business,Advanced,3.825,80.32000000000001,321.28000000000003,2,1.0,0.0,0.75,0.25,44,2
U00421,21,Male,2,2,1.0,0.3468208092485549,Design,Beginner,3.65,32.33,64.66,2,0.0,1.0,0.0,0.0,143,3
U00422,29,Male,7,2,3.5,1.0047846889952152,Cybersecurity,Intermediate,3.985714285714285,70.41571428571429,492.91,2,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.2857142857142857,179,2
U00423,23,Female,7,2,3.5,0.5753424657534247,Data Science,Intermediate,3.9142857142857146,108.18714285714285,757.31,2,1.0,0.0,0.4285714285714285,0.8571428571428571,335,2
U00424,36,Female,2,1,2.0,0.4347826086956522,Data Science,Beginner,3.7,20.02,40.04,1,0.0,1.0,0.0,0.0,108,3
U00425,24,Female,2,2,1.0,0.5,Personal Development,Beginner,3.25,16.89,33.78,2,0.0,1.0,0.0,0.0,90,3
U00426,26,Male,6,2,3.0,1.2,Data Science,Intermediate,3.783333333333333,59.498333333333335,356.99,2,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,120,0
U00427,32,Male,2,1,2.0,0.8695652173913044,Design,Beginner,3.7,48.515,97.03,1,0.0,1.0,0.0,0.5,39,4
U00428,25,Male,5,2,2.5,1.3761467889908257,Cloud Computing,Advanced,3.5,62.71600000000001,313.58000000000004,2,0.6,0.4,0.4,0.0,79,0
U00429,26,Male,5,2,2.5,0.949367088607595,Business,Beginner,3.56,34.888,174.44,2,0.2,0.8,0.0,0.2,128,3
U00430,18,Female,5,2,2.5,0.9803921568627452,Data Science,Intermediate,3.92,35.15,175.75,2,0.6,0.4,0.2,0.0,123,0
U00431,30,Male,9,4,2.25,1.3235294117647058,Cybersecurity,Beginner,3.633333333333333,75.07666666666667,675.69,4,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.3333333333333333,174,1
U00432,30,Female,4,2,2.0,0.7843137254901962,Web Development,Advanced,3.6,73.1425,292.57,2,0.75,0.25,0.5,0.5,123,2
U00433,26,Female,7,2,3.5,1.1111111111111112,Cybersecurity,Intermediate,3.7,70.77,495.39,2,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.2857142857142857,159,0
U00434,30,Male,6,3,2.0,0.8144796380090498,Marketing,Beginner,3.7000000000000006,55.478333333333325,332.86999999999995,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,191,1
U00435,18,Female,5,1,5.0,0.6550218340611353,Data Science,Advanced,3.62,54.768,273.84,1,0.8,0.2,0.4,0.2,199,0
U00436,30,Female,5,1,5.0,0.819672131147541,Data Science,Intermediate,3.5,49.3,246.5,1,0.8,0.2,0.2,0.0,153,0
U00437,32,Female,3,2,1.5,0.6521739130434783,Web Development,Beginner,3.533333333333333,22.860000000000003,68.58000000000001,2,0.3333333333333333,0.6666666666666666,0.0,0.0,108,3
U00438,24,Other,8,2,4.0,2.0,Data Science,Beginner,3.7625,69.095,552.76,2,0.625,0.375,0.25,0.375,90,0
U00439,23,Female,8,5,1.6,4.2105263157894735,Design,Intermediate,3.8125,66.10249999999999,528.8199999999999,5,0.625,0.375,0.25,0.375,27,1
U00440,17,Other,8,4,2.0,1.0859728506787332,Data Science,Intermediate,3.7625,58.19,465.52,4,0.625,0.375,0.25,0.125,191,1
U00441,20,Female,12,3,4.0,0.9782608695652172,Cloud Computing,Beginner,3.6,44.928333333333335,539.14,3,0.1666666666666666,0.8333333333333334,0.0,0.1666666666666666,338,1
U00442,18,Other,7,1,7.0,1.024390243902439,Cloud Computing,Intermediate,3.557142857142857,48.40857142857143,338.86,1,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,175,0
U00443,28,Female,4,2,2.0,0.8759124087591241,Cybersecurity,Advanced,3.85,79.13499999999999,316.54,2,1.0,0.0,0.75,0.25,107,2
U00444,28,Male,7,2,3.5,0.8108108108108109,Cloud Computing,Advanced,3.728571428571428,53.82714285714286,376.79,2,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.0,229,0
U00445,32,Male,6,2,3.0,0.7346938775510203,Data Science,Advanced,3.65,84.17833333333334,505.0700000000001,2,0.6666666666666666,0.3333333333333333,0.5,0.5,215,2
U00446,30,Male,6,3,2.0,0.9782608695652172,Cybersecurity,Advanced,3.583333333333333,74.09833333333334,444.59,3,0.6666666666666666,0.3333333333333333,0.5,0.1666666666666666,154,2
U00447,17,Male,5,3,1.6666666666666667,1.1450381679389312,Cloud Computing,Advanced,3.92,70.94,354.7,3,0.8,0.2,0.4,0.2,101,2
U00448,30,Female,7,3,2.333333333333333,0.963302752293578,Design,Advanced,3.6428571428571423,72.74428571428571,509.2099999999999,3,0.8571428571428571,0.1428571428571428,0.7142857142857143,0.2857142857142857,188,2
U00449,25,Male,3,2,1.5,0.7894736842105263,Cloud Computing,Advanced,3.866666666666667,92.21666666666664,276.65,2,1.0,0.0,0.6666666666666666,0.0,84,2
U00450,29,Male,13,6,2.1666666666666665,1.262135922330097,Business,Beginner,3.5538461538461537,43.2,561.6,6,0.3076923076923077,0.6923076923076923,0.0,0.1538461538461538,279,1
U00451,36,Female,1,1,1.0,1.0,Cloud Computing,Beginner,3.1,26.47,26.47,1,0.0,1.0,0.0,0.0,0,3
U00452,36,Male,7,2,3.5,0.9417040358744394,Data Science,Advanced,3.4285714285714293,64.20857142857143,449.46,2,1.0,0.0,0.5714285714285714,0.1428571428571428,193,0
U00453,22,Male,2,1,2.0,0.7142857142857143,Web Development,Intermediate,3.6,57.785,115.57,1,1.0,0.0,0.0,0.5,54,0
U00454,34,Male,6,2,3.0,0.7692307692307693,Marketing,Advanced,3.8333333333333335,80.97000000000001,485.8200000000001,2,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.3333333333333333,204,2
U00455,20,Male,4,2,2.0,0.75,Personal Development,Advanced,3.825,84.1675,336.67,2,1.0,0.0,1.0,0.25,130,2
U00456,38,Male,6,2,3.0,0.7659574468085106,Cloud Computing,Intermediate,3.5500000000000003,39.76166666666666,238.57,2,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0,205,0
U00457,29,Female,1,1,1.0,1.0,Personal Development,Intermediate,4.2,92.2,92.2,1,1.0,0.0,0.0,1.0,0,4
U00458,16,Female,7,2,3.5,1.5217391304347827,Marketing,Advanced,3.8285714285714287,83.44285714285715,584.1,2,1.0,0.0,0.5714285714285714,0.2857142857142857,108,2
U00459,17,Male,2,1,2.0,0.5607476635514018,Design,Beginner,4.05,75.465,150.93,1,0.0,1.0,0.0,1.0,77,4
U00460,32,Female,7,4,1.75,1.0824742268041236,Marketing,Beginner,3.7857142857142856,60.99571428571428,426.97,4,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.2857142857142857,164,1
U00461,36,Male,11,4,2.75,0.9850746268656716,Marketing,Beginner,3.5181818181818185,49.05636363636363,539.6199999999999,4,0.3636363636363636,0.6363636363636364,0.0909090909090909,0.1818181818181818,305,1
U00462,27,Male,7,3,2.333333333333333,1.2962962962962965,Data Science,Advanced,3.8,67.91,475.37,3,1.0,0.0,0.5714285714285714,0.0,132,2
U00463,16,Male,12,4,3.0,1.005586592178771,Web Development,Beginner,3.733333333333333,53.91583333333333,646.99,4,0.5,0.5,0.25,0.1666666666666666,328,1
U00464,24,Male,12,5,2.4,0.8823529411764706,Data Science,Beginner,3.7000000000000006,58.35166666666667,700.22,5,0.5,0.5,0.0833333333333333,0.3333333333333333,378,1
U00465,29,Male,6,2,3.0,2.278481012658228,Design,Intermediate,3.6833333333333336,86.36333333333334,518.1800000000001,2,1.0,0.0,0.3333333333333333,0.5,49,2
U00466,32,Male,6,2,3.0,0.7317073170731708,Business,Intermediate,3.766666666666667,46.955000000000005,281.73,2,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0,216,0
U00467,30,Other,6,4,1.5,1.2587412587412588,Marketing,Beginner,3.7,52.07166666666666,312.42999999999995,4,0.5,0.5,0.3333333333333333,0.1666666666666666,113,1
U00468,28,Female,7,3,2.333333333333333,1.3207547169811322,Data Science,Advanced,3.585714285714286,72.11285714285714,504.79,3,0.7142857142857143,0.2857142857142857,0.4285714285714285,0.2857142857142857,129,2
U00469,32,Female,8,2,4.0,1.6901408450704225,Web Development,Intermediate,3.7875,71.17500000000001,569.4000000000001,2,0.75,0.25,0.125,0.375,112,0
U00470,30,Male,2,2,1.0,0.5309734513274337,Business,Beginner,3.25,34.145,68.28999999999999,2,0.0,1.0,0.0,0.0,83,3
U00471,35,Male,1,1,1.0,1.0,Marketing,Beginner,3.7,17.33,17.33,1,0.0,1.0,0.0,0.0,0,3
U00472,16,Other,2,2,1.0,0.6976744186046512,Marketing,Advanced,3.5,52.735,105.47,2,1.0,0.0,1.0,0.0,56,2
U00473,16,Female,2,2,1.0,1.5789473684210529,Cybersecurity,Beginner,3.25,16.505,33.01,2,0.0,1.0,0.0,0.0,8,3
U00474,26,Female,11,6,1.8333333333333333,1.0576923076923077,Cybersecurity,Beginner,3.6,39.31636363636363,432.48,6,0.4545454545454545,0.5454545454545454,0.0909090909090909,0.0909090909090909,282,1
U00475,20,Male,7,2,3.5,1.160220994475138,Cybersecurity,Advanced,3.871428571428571,63.13857142857143,441.97,2,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.2857142857142857,151,2
U00476,32,Male,8,2,4.0,0.9486166007905138,Web Development,Intermediate,3.7875,76.35625,610.85,2,0.75,0.25,0.25,0.5,223,0
U00477,30,Male,7,2,3.5,0.8974358974358975,Cybersecurity,Beginner,3.685714285714286,53.34285714285714,373.4,2,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.1428571428571428,204,0
U00478,29,Male,7,2,3.5,0.75,Personal Development,Advanced,3.928571428571429,63.91285714285714,447.39,2,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.2857142857142857,250,2
U00479,35,Male,7,2,3.5,1.2209302325581397,Design,Advanced,3.7714285714285714,91.3457142857143,639.4200000000001,2,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.4285714285714285,142,2
U00480,22,Male,6,2,3.0,0.9045226130653266,Cloud Computing,Beginner,3.65,67.15833333333333,402.95,2,0.5,0.5,0.1666666666666666,0.1666666666666666,169,0
U00481,30,Male,6,2,3.0,0.8181818181818182,Cybersecurity,Advanced,3.916666666666666,71.42833333333333,428.57,2,0.8333333333333334,0.1666666666666666,0.5,0.3333333333333333,190,2
U00482,32,Female,5,2,2.5,1.020408163265306,Business,Advanced,4.0,109.956,549.78,2,0.8,0.2,0.4,1.0,117,2
U00483,47,Female,6,1,6.0,1.2162162162162162,Data Science,Intermediate,3.649999999999999,45.54,273.24,1,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,118,0
U00484,22,Male,6,3,2.0,0.9473684210526316,Personal Development,Advanced,3.883333333333333,74.38,446.28,3,1.0,0.0,0.5,0.3333333333333333,160,2
U00485,35,Female,4,2,2.0,1.4285714285714286,Business,Beginner,3.575,39.365,157.46,2,0.5,0.5,0.0,0.0,54,3
U00486,28,Female,7,2,3.5,0.8400000000000001,Business,Beginner,3.857142857142857,52.01428571428572,364.1,2,0.5714285714285714,0.4285714285714285,0.2857142857142857,0.1428571428571428,220,0
U00487,32,Female,7,4,1.75,0.6402439024390244,Design,Beginner,3.657142857142857,57.04428571428572,399.31000000000006,4,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.2857142857142857,298,1
U00488,21,Female,10,5,2.0,1.948051948051948,Web Development,Beginner,3.69,67.662,676.6200000000001,5,0.5,0.5,0.3,0.3,124,1
U00489,30,Male,10,5,2.0,0.8522727272727273,Marketing,Beginner,3.5900000000000007,56.413,564.13,5,0.5,0.5,0.1,0.2,322,1
U00490,22,Female,2,2,1.0,0.3658536585365853,Cybersecurity,Beginner,3.5,49.78,99.56,2,0.0,1.0,0.0,0.5,134,4
U00491,33,Male,4,3,1.3333333333333333,0.8275862068965516,Marketing,Intermediate,3.875,92.1675,368.67,3,1.0,0.0,0.25,0.5,115,2
U00492,34,Male,5,2,2.5,0.7614213197969544,Cybersecurity,Intermediate,3.92,45.822,229.11,2,0.8,0.2,0.2,0.0,167,0
U00493,21,Other,8,3,2.6666666666666665,1.4285714285714286,Cloud Computing,Beginner,3.7,60.6,484.8,3,0.625,0.375,0.25,0.25,138,0
U00494,39,Male,5,2,2.5,1.056338028169014,Web Development,Advanced,3.8,55.146,275.73,2,0.8,0.2,0.4,0.2,112,0
U00495,38,Male,5,2,2.5,0.7389162561576355,Data Science,Advanced,4.04,97.49,487.4500000000001,2,0.8,0.2,0.4,0.4,173,2
U00496,23,Male,6,2,3.0,6.0,Cloud Computing,Intermediate,3.5500000000000003,91.07833333333332,546.47,2,1.0,0.0,0.5,0.1666666666666666,0,2
U00497,20,Male,4,2,2.0,2.3529411764705883,Personal Development,Advanced,4.05,64.54750000000001,258.19000000000005,2,1.0,0.0,0.5,0.25,21,2
U00498,31,Male,10,5,2.0,0.8356545961002786,Marketing,Intermediate,3.770000000000001,51.626,516.26,5,0.5,0.5,0.0,0.2,329,1
U00499,33,Male,1,1,1.0,1.0,Business,Beginner,3.5,14.5,14.5,1,0.0,1.0,0.0,0.0,0,3
U00500,45,Female,3,2,1.5,1.7647058823529411,Design,Beginner,3.6666666666666665,63.46,190.38,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,21,4
U00501,20,Female,6,4,1.5,0.8955223880597015,Design,Intermediate,3.483333333333333,61.51833333333334,369.11,4,0.5,0.5,0.0,0.3333333333333333,171,1
U00502,28,Male,3,2,1.5,1.69811320754717,Cloud Computing,Advanced,3.8333333333333335,62.18,186.54,2,1.0,0.0,0.6666666666666666,0.0,23,2
U00503,33,Male,7,2,3.5,0.8786610878661087,Cybersecurity,Intermediate,3.7571428571428567,63.23857142857143,442.67,2,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.1428571428571428,209,0
U00504,21,Male,7,3,2.333333333333333,0.9722222222222222,Web Development,Beginner,3.5,41.01714285714287,287.12000000000006,3,0.2857142857142857,0.7142857142857143,0.0,0.1428571428571428,186,1
U00505,16,Male,5,1,5.0,0.6976744186046512,Web Development,Advanced,3.64,65.352,326.76,1,0.8,0.2,0.6,0.2,185,0
U00506,27,Male,8,2,4.0,1.3259668508287292,Cloud Computing,Intermediate,3.625,37.985,303.88,2,0.75,0.25,0.125,0.0,151,0
U00507,27,Male,7,2,3.5,0.8203125,Business,Intermediate,3.6142857142857134,46.89714285714285,328.28,2,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.1428571428571428,226,0
U00508,37,Female,6,2,3.0,1.1042944785276072,Cybersecurity,Advanced,3.883333333333333,61.68166666666667,370.09,2,1.0,0.0,0.5,0.1666666666666666,133,2
U00509,32,Male,5,3,1.6666666666666667,1.2605042016806722,Marketing,Beginner,3.74,55.84000000000001,279.20000000000005,3,0.6,0.4,0.4,0.0,89,0
U00510,35,Other,7,2,3.5,0.7984790874524715,Cybersecurity,Beginner,3.742857142857143,50.65571428571428,354.59,2,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.1428571428571428,233,0
U00511,43,Female,4,2,2.0,1.25,Web Development,Beginner,3.425,89.19,356.76,2,0.5,0.5,0.25,0.5,66,2
U00512,29,Male,9,4,2.25,0.7479224376731302,Business,Advanced,3.811111111111111,58.74555555555556,528.71,4,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,331,1
U00513,17,Female,1,1,1.0,1.0,Data Science,Intermediate,3.8,26.64,26.64,1,1.0,0.0,0.0,0.0,0,0
U00514,29,Female,6,2,3.0,1.005586592178771,Cloud Computing,Beginner,3.35,38.09,228.54,2,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0,149,3
U00515,30,Female,4,2,2.0,0.7228915662650602,Data Science,Advanced,3.625,71.89500000000001,287.58000000000004,2,1.0,0.0,0.75,0.0,136,2
U00516,46,Female,12,4,3.0,2.1951219512195124,Data Science,Intermediate,3.75,47.72,572.64,4,0.5833333333333334,0.4166666666666667,0.0,0.25,134,1
U00517,20,Male,7,2,3.5,0.695364238410596,Marketing,Advanced,3.6857142857142855,62.27857142857143,435.9500000000001,2,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.1428571428571428,272,0
U00518,21,Male,2,1,2.0,1.0714285714285714,Cybersecurity,Beginner,3.7,31.02,62.04,1,0.0,1.0,0.0,0.0,26,3
U00519,28,Male,4,2,2.0,0.759493670886076,Design,Advanced,3.375,88.8925,355.57,2,1.0,0.0,0.75,0.25,128,2
U00520,38,Female,3,1,3.0,0.7377049180327869,Marketing,Intermediate,4.033333333333333,79.80666666666667,239.42,1,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,92,4
U00521,36,Male,6,2,3.0,1.0285714285714287,Cybersecurity,Intermediate,3.85,65.265,391.59,2,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.3333333333333333,145,2
U00522,16,Male,8,4,2.0,0.8602150537634408,Design,Beginner,3.675,34.0125,272.1,4,0.375,0.625,0.125,0.0,249,1
U00523,38,Female,9,4,2.25,0.6783919597989949,Personal Development,Beginner,3.744444444444445,50.31666666666666,452.85,4,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111,368,1
U00524,34,Male,2,1,2.0,0.6060606060606061,Data Science,Advanced,3.45,31.545,63.09,1,0.5,0.5,0.5,0.0,69,3
U00525,19,Female,5,2,2.5,1.3636363636363638,Data Science,Intermediate,3.38,51.804,259.02,2,0.8,0.2,0.2,0.0,80,0
U00526,37,Female,8,2,4.0,2.5263157894736845,Data Science,Intermediate,3.725,75.4675,603.74,2,0.75,0.25,0.25,0.375,65,0
U00527,22,Male,7,3,2.333333333333333,1.2804878048780488,Design,Intermediate,3.628571428571429,76.73714285714286,537.16,3,1.0,0.0,0.4285714285714285,0.2857142857142857,134,2
U00528,32,Male,9,4,2.25,0.9473684210526316,Cybersecurity,Advanced,3.6000000000000005,69.2911111111111,623.62,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.1111111111111111,255,1
U00529,27,Male,6,4,1.5,0.8,Marketing,Intermediate,3.583333333333333,71.08833333333332,426.53,4,0.8333333333333334,0.1666666666666666,0.0,0.5,195,1
U00530,32,Male,2,2,1.0,0.7792207792207793,Business,Advanced,3.65,105.185,210.37,2,1.0,0.0,1.0,0.5,47,2
U00531,36,Male,6,1,6.0,0.8530805687203792,Business,Intermediate,3.85,69.11166666666666,414.67,1,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.3333333333333333,181,0
U00532,18,Male,5,2,2.5,1.0,Design,Intermediate,3.5200000000000005,84.152,420.76,2,0.8,0.2,0.4,0.4,120,2
U00533,16,Female,7,2,3.5,0.9333333333333332,Cloud Computing,Advanced,3.614285714285714,59.31428571428571,415.2,2,0.7142857142857143,0.2857142857142857,0.4285714285714285,0.1428571428571428,195,0
U00534,37,Male,8,2,4.0,1.9834710743801651,Design,Advanced,3.6,62.785,502.28,2,0.875,0.125,0.5,0.125,91,0
U00535,31,Female,4,2,2.0,0.7317073170731707,Business,Intermediate,3.975,73.385,293.54,2,1.0,0.0,0.5,0.25,134,2
U00536,36,Male,6,2,3.0,0.9574468085106383,Marketing,Intermediate,3.8000000000000007,67.855,407.13,2,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,158,0
U00537,38,Female,13,4,3.25,1.015625,Data Science,Beginner,3.707692307692308,48.37076923076923,628.8199999999999,4,0.3846153846153846,0.6153846153846154,0.0769230769230769,0.1538461538461538,354,1
U00538,38,Male,8,2,4.0,1.0714285714285714,Data Science,Intermediate,3.725,68.9375,551.5,2,0.875,0.125,0.375,0.25,194,0
U00539,22,Male,4,2,2.0,0.7692307692307692,Cybersecurity,Intermediate,4.025,62.065,248.26,2,0.75,0.25,0.25,0.25,126,2
